Código,Fundo,Data,Cota,Variação,Captação,Resgate,PL,Cotistas
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/08/2017,"3,4417476","0,50%","R$ 0,00","R$ 0,00","R$ 13.283.513,43",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/08/2017,"3,4246076","0,12%","R$ 0,00","R$ 0,00","R$ 13.217.361,18",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/08/2017,"3,4204587","1,43%","R$ 0,00","R$ 0,00","R$ 13.201.348,14",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/08/2017,"3,3722248","0,00%","R$ 0,00","R$ 0,00","R$ 13.015.188,28",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/08/2017,"3,3722873","0,49%","R$ 0,00","R$ 0,00","R$ 13.015.429,38",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/08/2017,"3,3559915","-0,35%","R$ 0,00","R$ 0,00","R$ 12.952.535,27",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/08/2017,"3,3679428","-0,07%","R$ 0,00","R$ 0,00","R$ 12.998.661,63",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/08/2017,"3,3704587","0,14%","R$ 0,00","R$ 0,00","R$ 13.008.371,99",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/08/2017,"3,3656741","0,73%","R$ 0,00","R$ 0,00","R$ 12.989.905,81",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/08/2017,"3,3412049","0,37%","R$ 0,00","R$ 0,00","R$ 12.895.466,06",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/08/2017,"3,3289797","-0,67%","R$ 0,00","R$ 0,00","R$ 12.848.282,79",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/08/2017,"3,3513083","-0,04%","R$ 0,00","R$ 0,00","R$ 12.934.460,44",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/08/2017,"3,3524818","-0,16%","R$ 0,00","R$ 0,00","R$ 12.938.989,55",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/08/2017,"3,3578511","0,68%","R$ 0,00","R$ 0,00","R$ 12.959.712,52",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/08/2017,"3,3352363","-0,01%","R$ 0,00","R$ 0,00","R$ 12.872.430,26",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/08/2017,"3,3356133","-0,02%","R$ 0,00","R$ 0,00","R$ 12.873.885,18",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/08/2017,"3,3362235","0,66%","R$ 0,00","R$ 0,00","R$ 12.876.240,27",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/08/2017,"3,3142941","0,46%","R$ 0,00","R$ 0,00","R$ 12.791.603,22",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,31/07/2017,"3,2991835","0,21%","R$ 0,00","R$ 0,00","R$ 12.733.283,37",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/07/2017,"3,2922415","0,05%","R$ 0,00","R$ 0,00","R$ 12.706.490,60",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/07/2017,"3,2905374","0,54%","R$ 0,00","R$ 0,00","R$ 12.699.913,63",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/07/2017,"3,2729389","-0,61%","R$ 0,00","R$ 0,00","R$ 12.631.991,72",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/07/2017,"3,2930023","0,31%","R$ 0,00","R$ 0,00","R$ 12.709.426,84",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/07/2017,"3,2827375","0,25%","R$ 0,00","R$ 0,00","R$ 12.669.809,63",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/07/2017,"3,2744371","0,00%","R$ 0,00","R$ 0,00","R$ 12.637.774,16",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/07/2017,"3,2743567","0,01%","R$ 0,00","R$ 0,00","R$ 12.637.463,96",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/07/2017,"3,2740235","-0,32%","R$ 0,00","R$ 0,00","R$ 12.636.177,90",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/07/2017,"3,284399","-0,10%","R$ 0,00","R$ 0,00","R$ 12.676.222,20",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/07/2017,"3,2878233","-0,19%","R$ 0,00","R$ 0,00","R$ 12.689.438,28",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/07/2017,"3,2942057","0,14%","R$ 0,00","R$ 0,00","R$ 12.714.071,66",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/07/2017,"3,2895441","0,75%","R$ 0,00","R$ 0,00","R$ 12.696.080,10",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/07/2017,"3,2649125","1,19%","R$ 0,00","R$ 0,00","R$ 12.601.013,49",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/07/2017,"3,2264979","0,68%","R$ 0,00","R$ 0,00","R$ 12.452.751,37",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/07/2017,"3,2046269","0,34%","R$ 0,00","R$ 0,00","R$ 12.368.339,97",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/07/2017,"3,1937659","-0,05%","R$ 0,00","R$ 0,00","R$ 12.326.421,57",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/07/2017,"3,1953109","-0,49%","R$ 0,00","R$ 0,00","R$ 12.332.384,36",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/07/2017,"3,2111456","0,27%","R$ 0,00","R$ 0,00","R$ 12.393.498,95",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/07/2017,"3,2024433","0,03%","R$ 0,00","R$ 0,00","R$ 12.359.912,13",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/07/2017,"3,2015468","0,48%","R$ 0,00","R$ 0,00","R$ 12.356.452,26",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/06/2017,"3,1863498","1,02%","R$ 0,00","R$ 0,00","R$ 12.297.798,86",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/06/2017,"3,1541019","0,15%","R$ 0,00","R$ 0,00","R$ 12.173.337,38",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/06/2017,"3,149477","0,02%","R$ 0,00","R$ 0,00","R$ 12.155.487,27",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/06/2017,"3,1487904","-0,58%","R$ 0,00","R$ 0,00","R$ 12.152.837,36",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/06/2017,"3,1671213","1,16%","R$ 0,00","R$ 0,00","R$ 12.223.586,10",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/06/2017,"3,1307409","-0,29%","R$ 0,00","R$ 0,00","R$ 12.083.174,85",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/06/2017,"3,1396948","0,36%","R$ 0,00","R$ 0,00","R$ 12.117.732,68",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/06/2017,"3,1285526","-0,42%","R$ 0,00","R$ 0,00","R$ 12.074.729,04",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/06/2017,"3,1418075","-1,15%","R$ 0,00","R$ 0,00","R$ 12.125.886,72",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/06/2017,"3,1782132","0,16%","R$ 0,00","R$ 0,00","R$ 12.266.395,44",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/06/2017,"3,1732007","0,22%","R$ 0,00","R$ 0,00","R$ 12.247.049,53",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/06/2017,"3,1663377","0,32%","R$ 0,00","R$ 0,00","R$ 12.220.561,55",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/06/2017,"3,1561394","0,44%","R$ 0,00","R$ 0,00","R$ 12.181.201,14",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/06/2017,"3,1424538","-0,69%","R$ 0,00","R$ 0,00","R$ 12.128.381,21",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/06/2017,"3,1642476","-0,26%","R$ 0,00","R$ 0,00","R$ 12.212.495,05",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/06/2017,"3,1724847","-0,58%","R$ 0,00","R$ 0,00","R$ 12.244.286,04",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/06/2017,"3,1909642","0,35%","R$ 0,00","R$ 0,00","R$ 12.315.608,29",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/06/2017,"3,1798382","0,42%","R$ 0,00","R$ 0,00","R$ 12.272.667,11",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/06/2017,"3,166662","0,15%","R$ 0,00","R$ 0,00","R$ 12.221.813,23",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/06/2017,"3,1619666","0,45%","R$ 0,00","R$ 0,00","R$ 12.203.691,30",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/06/2017,"3,1478856","-0,10%","R$ 0,00","R$ 0,00","R$ 12.149.345,39",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,31/05/2017,"3,151109","-1,15%","R$ 0,00","R$ 0,00","R$ 12.161.786,25",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/05/2017,"3,1876529","-0,08%","R$ 0,00","R$ 0,00","R$ 12.302.828,40",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/05/2017,"3,190087","-0,11%","R$ 0,00","R$ 0,00","R$ 12.312.222,86",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/05/2017,"3,1937473","0,74%","R$ 0,00","R$ 0,00","R$ 12.326.349,78",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/05/2017,"3,1702033","0,18%","R$ 0,00","R$ 0,00","R$ 12.235.480,94",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/05/2017,"3,1646113","1,22%","R$ 0,00","R$ 0,00","R$ 12.213.898,48",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/05/2017,"3,1264622","1,31%","R$ 0,00","R$ 0,00","R$ 12.066.661,30",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/05/2017,"3,0861037","-1,44%","R$ 0,00","R$ 0,00","R$ 11.910.896,65",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/05/2017,"3,1311399","1,59%","R$ 0,00","R$ 0,00","R$ 12.084.714,94",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/05/2017,"3,0822571","-6,72%","R$ 0,00","R$ 0,00","R$ 11.896.050,28",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/05/2017,"3,304233","-1,00%","R$ 0,00","R$ 0,00","R$ 12.752.772,05",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/05/2017,"3,3376236","0,59%","R$ 0,00","R$ 0,00","R$ 12.881.643,84",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/05/2017,"3,3182027","0,00%","R$ 0,00","R$ 0,00","R$ 12.806.688,42",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/05/2017,"3,3181369","0,82%","R$ 0,00","R$ 0,00","R$ 12.806.434,48",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/05/2017,"3,2910158","0,30%","R$ 0,00","R$ 0,00","R$ 12.701.760,10",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/05/2017,"3,2813168","0,76%","R$ 0,00","R$ 0,00","R$ 12.664.326,40",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/05/2017,"3,2565022","0,54%","R$ 0,00","R$ 0,00","R$ 12.568.553,79",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/05/2017,"3,2389842","-0,01%","R$ 0,00","R$ 0,00","R$ 12.500.942,67",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/05/2017,"3,2391946","0,59%","R$ 0,00","R$ 0,00","R$ 12.501.754,75",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/05/2017,"3,2202664","-1,03%","R$ 0,00","R$ 0,00","R$ 12.428.700,87",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/05/2017,"3,2536515","-0,20%","R$ 0,00","R$ 0,00","R$ 12.557.551,64",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/05/2017,"3,2602024","1,91%","R$ 0,00","R$ 0,00","R$ 12.582.834,76",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/04/2017,"3,1990236","0,00%","R$ 0,00","R$ 0,00","R$ 12.346.713,63",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/04/2017,"3,1990236","-0,10%","R$ 0,00","R$ 0,00","R$ 12.346.713,63",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/04/2017,"3,2023821","0,12%","R$ 0,00","R$ 0,00","R$ 12.359.676,15",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/04/2017,"3,1986814","0,60%","R$ 0,00","R$ 0,00","R$ 12.345.393,07",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/04/2017,"3,1796699","0,22%","R$ 0,00","R$ 0,00","R$ 12.272.017,62",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/04/2017,"3,1726765","0,11%","R$ 0,00","R$ 0,00","R$ 12.245.026,29",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/04/2017,"3,169112","-0,55%","R$ 0,00","R$ 0,00","R$ 12.231.269,03",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/04/2017,"3,1867863","0,09%","R$ 0,00","R$ 0,00","R$ 12.299.483,59",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/04/2017,"3,1837628","1,24%","R$ 0,00","R$ 0,00","R$ 12.287.814,43",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/04/2017,"3,1447987","-0,76%","R$ 0,00","R$ 0,00","R$ 12.137.431,55",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/04/2017,"3,1689179","-0,22%","R$ 0,00","R$ 0,00","R$ 12.230.520,14",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/04/2017,"3,1758704","0,03%","R$ 0,00","R$ 54.065,36","R$ 12.257.353,37",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/04/2017,"3,1747766","-0,09%","R$ 0,00","R$ 0,00","R$ 12.307.178,56",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/04/2017,"3,1774872","0,35%","R$ 0,00","R$ 0,00","R$ 12.317.686,20",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/04/2017,"3,166369","-0,54%","R$ 0,00","R$ 0,00","R$ 12.274.585,95",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/04/2017,"3,1834094","-0,64%","R$ 0,00","R$ 0,00","R$ 12.340.643,93",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/04/2017,"3,2039774","0,49%","R$ 0,00","R$ 0,00","R$ 12.420.376,87",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/04/2017,"3,1882603","0,27%","R$ 0,00","R$ 0,00","R$ 12.359.448,86",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,31/03/2017,"3,1795818","0,15%","R$ 0,00","R$ 0,00","R$ 12.325.805,98",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/03/2017,"3,1748834","0,15%","R$ 0,00","R$ 0,00","R$ 12.307.592,63",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/03/2017,"3,1700109","0,78%","R$ 0,00","R$ 0,00","R$ 12.288.704,19",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/03/2017,"3,1454023","0,51%","R$ 0,00","R$ 0,00","R$ 12.193.307,79",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/03/2017,"3,1293476","0,02%","R$ 0,00","R$ 0,00","R$ 12.131.070,70",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/03/2017,"3,1288297","0,50%","R$ 0,00","R$ 0,00","R$ 12.129.063,06",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/03/2017,"3,1133987","0,44%","R$ 0,00","R$ 0,00","R$ 12.069.243,94",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/03/2017,"3,0996082","0,45%","R$ 0,00","R$ 0,00","R$ 12.015.784,64",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/03/2017,"3,0856518","-1,19%","R$ 0,00","R$ 0,00","R$ 11.961.682,00",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/03/2017,"3,1226571","0,03%","R$ 0,00","R$ 0,00","R$ 12.105.134,76",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/03/2017,"3,121766","-1,10%","R$ 0,00","R$ 0,00","R$ 12.101.680,53",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/03/2017,"3,1563804","-0,17%","R$ 0,00","R$ 0,00","R$ 12.235.864,77",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/03/2017,"3,1616324","1,38%","R$ 0,00","R$ 0,00","R$ 12.256.224,41",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/03/2017,"3,1184709","-0,70%","R$ 0,00","R$ 0,00","R$ 12.088.906,64",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/03/2017,"3,1404836","0,68%","R$ 0,00","R$ 0,00","R$ 12.174.240,25",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/03/2017,"3,1191626","0,51%","R$ 0,00","R$ 0,00","R$ 12.091.588,14",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/03/2017,"3,1033909","-0,94%","R$ 0,00","R$ 0,00","R$ 12.030.448,28",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/03/2017,"3,1329864","-1,10%","R$ 0,00","R$ 0,00","R$ 12.145.176,65",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/03/2017,"3,1679101","-0,60%","R$ 0,00","R$ 0,00","R$ 12.280.560,27",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/03/2017,"3,1869787","0,01%","R$ 0,00","R$ 0,00","R$ 12.354.480,44",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/03/2017,"3,1867675","0,79%","R$ 0,00","R$ 0,00","R$ 12.353.661,85",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/03/2017,"3,1619209","-0,50%","R$ 0,00","R$ 0,00","R$ 12.257.342,80",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/03/2017,"3,1779309","0,42%","R$ 0,00","R$ 0,00","R$ 12.319.406,50",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/02/2017,"3,1647664","-0,83%","R$ 0,00","R$ 0,00","R$ 12.268.373,51",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/02/2017,"3,1910966","-0,60%","R$ 0,00","R$ 0,00","R$ 12.370.443,90",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/02/2017,"3,2103773","-0,35%","R$ 0,00","R$ 0,00","R$ 12.445.186,55",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/02/2017,"3,2217445","0,78%","R$ 0,00","R$ 0,00","R$ 12.489.252,07",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/02/2017,"3,1969386","0,55%","R$ 0,00","R$ 0,00","R$ 12.393.090,84",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/02/2017,"3,1795949","-0,33%","R$ 0,00","R$ 0,00","R$ 12.325.856,88",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/02/2017,"3,1901193","0,28%","R$ 0,00","R$ 0,00","R$ 12.366.655,36",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/02/2017,"3,1812664","1,09%","R$ 0,00","R$ 0,00","R$ 12.332.336,46",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/02/2017,"3,1470938","-0,17%","R$ 0,00","R$ 0,00","R$ 12.199.864,90",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/02/2017,"3,1523761","0,50%","R$ 0,00","R$ 0,00","R$ 12.220.341,74",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/02/2017,"3,1367645","0,55%","R$ 0,00","R$ 0,00","R$ 12.159.822,65",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/02/2017,"3,1197268","0,21%","R$ 0,00","R$ 0,00","R$ 12.093.775,21",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/02/2017,"3,1131663","0,63%","R$ 0,00","R$ 0,00","R$ 12.068.343,09",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/02/2017,"3,0937649","0,09%","R$ 0,00","R$ 0,00","R$ 11.993.132,67",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/02/2017,"3,0908937","-0,86%","R$ 0,00","R$ 323.672,37","R$ 11.982.002,29",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/02/2017,"3,1177494","0,68%","R$ 0,00","R$ 0,00","R$ 12.412.594,44",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/02/2017,"3,0967927","-0,02%","R$ 0,00","R$ 0,00","R$ 12.329.160,18",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/02/2017,"3,0974926","-0,07%","R$ 0,00","R$ 0,00","R$ 12.331.946,90",5
