Código,Fundo,Data,Cota,Variação,Captação,Resgate,PL,Cotistas
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,11/05/2015,"1,50324302","0,05%","R$ 0,00","R$ 0,00","R$ 4.826.818,29",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,08/05/2015,"1,5024583","0,05%","R$ 0,00","R$ 0,00","R$ 4.824.298,62",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,07/05/2015,"1,50166202","0,05%","R$ 0,00","R$ 0,00","R$ 4.821.741,79",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/05/2015,"1,50086111","0,05%","R$ 0,00","R$ 0,00","R$ 4.819.170,14",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/05/2015,"1,50007264","0,05%","R$ 0,00","R$ 0,00","R$ 4.816.638,42",0
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,04/05/2015,"1,49927473","0,05%","R$ 0,00","R$ 0,00","R$ 4.814.076,37",0
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,30/04/2015,"1,49845984","0,05%","R$ 0,00","R$ 0,00","R$ 4.811.459,82",0
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,29/04/2015,"1,49771048","0,05%","R$ 0,00","R$ 0,00","R$ 4.809.053,65",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,28/04/2015,"1,49695852","0,05%","R$ 0,00","R$ 0,00","R$ 4.806.639,15",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/04/2015,"1,49620931","0,05%","R$ 0,00","R$ 0,00","R$ 4.804.233,51",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,24/04/2015,"1,49546394","0,05%","R$ 0,00","R$ 0,00","R$ 4.801.840,17",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,23/04/2015,"1,49470821","0,05%","R$ 0,00","R$ 0,00","R$ 4.799.413,57",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,22/04/2015,"1,49395345","0,05%","R$ 0,00","R$ 0,00","R$ 4.796.990,07",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,20/04/2015,"1,49319524","0,05%","R$ 0,00","R$ 0,00","R$ 4.794.555,52",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,17/04/2015,"1,49243321","0,05%","R$ 0,00","R$ 0,00","R$ 4.792.108,67",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,16/04/2015,"1,49168686","0,05%","R$ 0,00","R$ 0,00","R$ 4.789.712,21",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,15/04/2015,"1,49092832","0,05%","R$ 0,00","R$ 0,00","R$ 4.787.276,58",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,14/04/2015,"1,49018514","0,05%","R$ 0,00","R$ 0,00","R$ 4.784.890,26",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,13/04/2015,"1,48943794","0,05%","R$ 0,00","R$ 0,00","R$ 4.782.491,07",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,10/04/2015,"1,48869118","0,05%","R$ 0,00","R$ 0,00","R$ 4.780.093,25",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,09/04/2015,"1,48794844","0,03%","R$ 0,00","R$ 0,00","R$ 4.777.708,37",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,08/04/2015,"1,48749474","0,05%","R$ 0,00","R$ 0,00","R$ 4.776.251,58",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,07/04/2015,"1,48676682","0,05%","R$ 0,00","R$ 0,00","R$ 4.773.914,27",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/04/2015,"1,48606625","0,05%","R$ 0,00","R$ 0,00","R$ 4.771.664,77",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,02/04/2015,"1,48527645","0,05%","R$ 0,00","R$ 0,00","R$ 4.769.128,77",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,01/04/2015,"1,48458456","0,05%","R$ 0,00","R$ 0,00","R$ 4.766.907,16",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,31/03/2015,"1,48384536","0,05%","R$ 0,00","R$ 0,00","R$ 4.764.533,63",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,30/03/2015,"1,48312942","0,05%","R$ 0,00","R$ 0,00","R$ 4.762.234,80",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/03/2015,"1,48243954","0,05%","R$ 0,00","R$ 0,00","R$ 4.760.019,63",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,26/03/2015,"1,48171818","0,05%","R$ 0,00","R$ 0,00","R$ 4.757.703,40",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,25/03/2015,"1,4810073","0,05%","R$ 0,00","R$ 0,00","R$ 4.755.420,82",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,24/03/2015,"1,48029684","0,05%","R$ 0,00","R$ 0,00","R$ 4.753.139,55",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,23/03/2015,"1,47957703","0,05%","R$ 0,00","R$ 0,00","R$ 4.750.828,29",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,20/03/2015,"1,47886993","0,05%","R$ 0,00","R$ 0,00","R$ 4.748.557,85",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,19/03/2015,"1,47814368","0,05%","R$ 0,00","R$ 0,00","R$ 4.746.225,90",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,18/03/2015,"1,47743558","0,05%","R$ 0,00","R$ 0,00","R$ 4.743.952,24",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,17/03/2015,"1,47673426","0,05%","R$ 0,00","R$ 0,00","R$ 4.741.700,35",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,16/03/2015,"1,47601566","0,05%","R$ 0,00","R$ 0,00","R$ 4.739.392,98",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,13/03/2015,"1,47529364","0,05%","R$ 0,00","R$ 0,00","R$ 4.737.074,60",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,12/03/2015,"1,47457635","0,05%","R$ 0,00","R$ 0,00","R$ 4.734.771,43",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,11/03/2015,"1,47386288","0,05%","R$ 0,00","R$ 0,00","R$ 4.732.480,54",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,10/03/2015,"1,47316124","0,05%","R$ 0,00","R$ 0,00","R$ 4.730.227,60",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,09/03/2015,"1,47243343","0,05%","R$ 0,00","R$ 0,00","R$ 4.727.890,66",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/03/2015,"1,47170467","0,05%","R$ 0,00","R$ 0,00","R$ 4.725.550,64",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/03/2015,"1,4709888","0,05%","R$ 0,00","R$ 0,00","R$ 4.723.252,03",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,04/03/2015,"1,47029189","0,05%","R$ 0,00","R$ 0,00","R$ 4.721.014,31",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,03/03/2015,"1,46961318","0,05%","R$ 0,00","R$ 0,00","R$ 4.718.835,00",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,02/03/2015,"1,46892748","0,05%","R$ 0,00","R$ 0,00","R$ 4.716.633,26",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/02/2015,"1,46824633","0,07%","R$ 0,00","R$ 0,00","R$ 4.714.446,13",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,26/02/2015,"1,46714811","0,02%","R$ 0,00","R$ 0,00","R$ 4.710.919,82",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,25/02/2015,"1,46690804","0,05%","R$ 0,00","R$ 0,00","R$ 4.710.148,97",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,24/02/2015,"1,46623371","0,05%","R$ 0,00","R$ 0,00","R$ 4.707.983,73",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,23/02/2015,"1,4655556","0,05%","R$ 0,00","R$ 0,00","R$ 4.705.806,36",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,20/02/2015,"1,46486353","0,05%","R$ 0,00","R$ 0,00","R$ 4.703.584,19",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,19/02/2015,"1,46416633","0,05%","R$ 0,00","R$ 0,00","R$ 4.701.345,51",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,18/02/2015,"1,46347642","0,05%","R$ 0,00","R$ 0,00","R$ 4.699.130,26",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,13/02/2015,"1,4627856","0,05%","R$ 0,00","R$ 0,00","R$ 4.696.912,08",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,12/02/2015,"1,46208836","0,05%","R$ 0,00","R$ 0,00","R$ 4.694.673,29",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,11/02/2015,"1,46138815","0,05%","R$ 0,00","R$ 0,00","R$ 4.692.424,96",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,10/02/2015,"1,46069035","0,05%","R$ 0,00","R$ 0,00","R$ 4.690.184,36",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,09/02/2015,"1,45999208","0,05%","R$ 0,00","R$ 0,00","R$ 4.687.942,27",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/02/2015,"1,45929473","0,05%","R$ 0,00","R$ 0,00","R$ 4.685.703,12",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/02/2015,"1,45859755","0,05%","R$ 0,00","R$ 0,00","R$ 4.683.464,51",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,04/02/2015,"1,45790135","0,05%","R$ 0,00","R$ 0,00","R$ 4.681.229,05",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,03/02/2015,"1,45721114","0,05%","R$ 0,00","R$ 0,00","R$ 4.679.012,84",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,02/02/2015,"1,45651432","0,05%","R$ 0,00","R$ 0,00","R$ 4.676.775,41",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,30/01/2015,"1,45577865","0,04%","R$ 3.100.000,00","R$ 0,00","R$ 4.674.413,19",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,29/01/2015,"1,45512609","0,05%","R$ 0,00","R$ 0,00","R$ 1.573.707,47",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,28/01/2015,"1,45444594","0,05%","R$ 0,00","R$ 0,00","R$ 1.572.971,89",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/01/2015,"1,45376711","0,05%","R$ 0,00","R$ 0,00","R$ 1.572.237,74",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,26/01/2015,"1,45309024","0,05%","R$ 0,00","R$ 0,00","R$ 1.571.505,71",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,23/01/2015,"1,45242681","0,05%","R$ 0,00","R$ 0,00","R$ 1.570.788,22",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,22/01/2015,"1,45174775","0,04%","R$ 0,00","R$ 0,00","R$ 1.570.053,82",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,21/01/2015,"1,45110401","0,04%","R$ 0,00","R$ 0,00","R$ 1.569.357,62",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,20/01/2015,"1,45046176","0,04%","R$ 0,00","R$ 0,00","R$ 1.568.663,03",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,19/01/2015,"1,449816","0,04%","R$ 0,00","R$ 0,00","R$ 1.567.964,65",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,16/01/2015,"1,44917966","0,04%","R$ 0,00","R$ 0,00","R$ 1.567.276,45",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,15/01/2015,"1,44863387","0,04%","R$ 0,00","R$ 0,00","R$ 1.566.686,18",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,14/01/2015,"1,44799155","0,04%","R$ 0,00","R$ 0,00","R$ 1.565.991,52",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,13/01/2015,"1,44734692","0,04%","R$ 0,00","R$ 0,00","R$ 1.565.294,35",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,12/01/2015,"1,44669865","0,04%","R$ 0,00","R$ 0,00","R$ 1.564.593,26",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,09/01/2015,"1,44604888","0,04%","R$ 0,00","R$ 0,00","R$ 1.563.890,53",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,08/01/2015,"1,44540343","0,04%","R$ 0,00","R$ 0,00","R$ 1.563.192,49",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,07/01/2015,"1,44475792","0,04%","R$ 0,00","R$ 0,00","R$ 1.562.494,37",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/01/2015,"1,44417011","0,04%","R$ 0,00","R$ 0,00","R$ 1.561.858,66",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/01/2015,"1,44353555","0,05%","R$ 0,00","R$ 0,00","R$ 1.561.172,39",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,02/01/2015,"1,44287524","0,10%","R$ 0,00","R$ 0,00","R$ 1.560.458,27",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,31/12/2014,"1,44140767","-0,01%","R$ 0,00","R$ 0,00","R$ 1.558.871,10",0
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,30/12/2014,"1,44157799","0,04%","R$ 0,00","R$ 0,00","R$ 1.559.055,30",0
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,29/12/2014,"1,44093286","0,05%","R$ 0,00","R$ 0,00","R$ 1.558.357,60",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,26/12/2014,"1,44028332","0,04%","R$ 0,00","R$ 0,00","R$ 1.557.655,13",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,24/12/2014,"1,43963803","0,04%","R$ 0,00","R$ 0,00","R$ 1.556.957,25",0
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,23/12/2014,"1,43899478","0,04%","R$ 0,00","R$ 0,00","R$ 1.556.261,58",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,22/12/2014,"1,43835188","0,04%","R$ 0,00","R$ 0,00","R$ 1.555.566,29",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,19/12/2014,"1,43770601","0,04%","R$ 0,00","R$ 0,00","R$ 1.554.867,79",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,18/12/2014,"1,43706299","0,04%","R$ 0,00","R$ 0,00","R$ 1.554.172,36",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,17/12/2014,"1,43641977","0,05%","R$ 0,00","R$ 0,00","R$ 1.553.476,73",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,16/12/2014,"1,43575926","0,05%","R$ 400.000,00","R$ 0,00","R$ 1.552.762,39",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,15/12/2014,"1,43510494","0,05%","R$ 0,00","R$ 0,00","R$ 1.152.237,04",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,12/12/2014,"1,43436457","0,05%","R$ 0,00","R$ 0,00","R$ 1.151.642,60",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,11/12/2014,"1,43370977","0,05%","R$ 0,00","R$ 0,00","R$ 1.151.116,87",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,10/12/2014,"1,43305682","0,05%","R$ 0,00","R$ 0,00","R$ 1.150.592,62",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,09/12/2014,"1,43240432","0,04%","R$ 0,00","R$ 0,00","R$ 1.150.068,73",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,08/12/2014,"1,43179957","0,04%","R$ 0,00","R$ 0,00","R$ 1.149.583,18",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/12/2014,"1,43119522","0,04%","R$ 0,00","R$ 0,00","R$ 1.149.097,95",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,04/12/2014,"1,43059041","0,04%","R$ 0,00","R$ 0,00","R$ 1.148.612,35",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,03/12/2014,"1,43001839","0,03%","R$ 0,00","R$ 0,00","R$ 1.148.153,08",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,02/12/2014,"1,42962156","0,02%","R$ 0,00","R$ 0,00","R$ 1.147.834,47",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,01/12/2014,"1,42928768","0,05%","R$ 0,00","R$ 0,00","R$ 1.147.566,40",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,28/11/2014,"1,42854202","0,33%","R$ 0,00","R$ 0,00","R$ 1.146.967,71",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/11/2014,"1,4238468","0,13%","R$ 0,00","R$ 0,00","R$ 1.143.197,95",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,26/11/2014,"1,42195396","-0,07%","R$ 0,00","R$ 0,00","R$ 1.141.678,20",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,25/11/2014,"1,42300798","0,01%","R$ 0,00","R$ 0,00","R$ 1.142.524,47",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,24/11/2014,"1,42286402","0,00%","R$ 0,00","R$ 0,00","R$ 1.142.408,88",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,21/11/2014,"1,42280894","0,01%","R$ 0,00","R$ 0,00","R$ 1.142.364,66",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,20/11/2014,"1,42260381","0,02%","R$ 0,00","R$ 0,00","R$ 1.142.199,96",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,19/11/2014,"1,42234858","0,02%","R$ 0,00","R$ 0,00","R$ 1.141.995,04",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,18/11/2014,"1,42210215","0,01%","R$ 0,00","R$ 0,00","R$ 1.141.797,18",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,17/11/2014,"1,42194377","0,01%","R$ 0,00","R$ 0,00","R$ 1.141.670,02",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,14/11/2014,"1,4217594","0,03%","R$ 0,00","R$ 0,00","R$ 1.141.521,99",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,13/11/2014,"1,42138057","0,02%","R$ 0,00","R$ 0,00","R$ 1.141.217,83",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,12/11/2014,"1,4211041","0,01%","R$ 0,00","R$ 0,00","R$ 1.140.995,85",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,11/11/2014,"1,42096257","0,02%","R$ 0,00","R$ 0,00","R$ 1.140.882,22",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,10/11/2014,"1,42069424","0,01%","R$ 0,00","R$ 0,00","R$ 1.140.666,78",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,07/11/2014,"1,42061424","0,04%","R$ 0,00","R$ 0,00","R$ 1.140.602,55",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/11/2014,"1,42010135","0,00%","R$ 0,00","R$ 0,00","R$ 1.140.190,75",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/11/2014,"1,42003889","0,04%","R$ 0,00","R$ 0,00","R$ 1.140.140,60",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,04/11/2014,"1,41952974","0,01%","R$ 0,00","R$ 0,00","R$ 1.139.731,81",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,03/11/2014,"1,41943664","0,04%","R$ 0,00","R$ 0,00","R$ 1.139.657,06",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,31/10/2014,"1,41882891","0,03%","R$ 0,00","R$ 0,00","R$ 1.139.169,12",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,30/10/2014,"1,41836286","0,03%","R$ 0,00","R$ 0,00","R$ 1.138.794,93",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,29/10/2014,"1,41794585","0,28%","R$ 0,00","R$ 0,00","R$ 1.138.460,11",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,28/10/2014,"1,41403795","0,92%","R$ 0,00","R$ 0,00","R$ 1.135.322,48",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/10/2014,"1,40117283","0,06%","R$ 0,00","R$ 0,00","R$ 1.124.993,16",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,24/10/2014,"1,40027123","-0,03%","R$ 0,00","R$ 0,00","R$ 1.124.269,27",1
